                                                      File1	                                                      File2	  Time1_JS	  Time2_JS	      Lon1	      Lat1	      Lon2	      Lat2	  U_vel_ms	  V_vel_ms	Speed_kmdy	  Bear_deg	 Maxcorr1	 Maxcorr2	 img1_mean	  img1_std	 img2_mean	  img2_std	img1s_mean	 img1s_std	 Per_Valid
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-133.04678	74.90146	-132.7516	74.7844	0.09869	-0.14888	15.43263	146.45876	0.72894	0.93997	0.0535256	0.0439651	0.0504351	0.0407089	0.0515881	0.0443057	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-133.01868	75.01402	-132.72348	74.89696	0.09799	-0.14888	15.39891	146.64847	0.56528	0.90232	0.0488476	0.043135	0.0498567	0.0383052	0.0509678	0.0408899	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-133.00461	75.13107	-132.70943	75.01402	0.09724	-0.14888	15.36372	146.84967	0.29164	0.64927	0.0457505	0.0396561	0.0355144	0.03623	0.0463394	0.0370502	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-133.04678	71.51125	-132.94839	71.48423	0.03981	-0.03438	4.54468	130.81693	0.57716	0.68328	0.0271419	0.0131119	0.0244546	0.0184062	0.0277793	0.0140991	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-133.03273	71.6238	-132.93433	71.59679	0.03957	-0.03438	4.52941	130.98398	0.67147	0.75006	0.0317851	0.0179779	0.0341773	0.0187365	0.0327402	0.0188273	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-133.01868	71.73636	-132.90622	71.70934	0.04496	-0.03437	4.8897	127.39957	0.60303	0.71554	0.0364886	0.0212083	0.0394992	0.0200852	0.0370479	0.021274	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-133.01868	71.84892	-132.90622	71.8219	0.04469	-0.03437	4.87143	127.56403	0.5633	0.63045	0.0404293	0.0230011	0.0424936	0.0215091	0.0401971	0.0230773	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-133.00461	71.96147	-132.89217	71.93446	0.04442	-0.03438	4.85294	127.73486	0.44696	0.47289	0.0437218	0.0240302	0.045005	0.0217941	0.0435762	0.0241003	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.99055	72.07403	-132.84999	72.02901	0.05524	-0.05729	6.87618	136.03986	0.34716	0.40742	0.0455376	0.0237244	0.045475	0.0206626	0.044687	0.0233157	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.9765	72.18658	-132.82188	72.14156	0.0604	-0.05728	7.19194	133.47896	0.24152	0.35589	0.0473567	0.0225009	0.047178	0.0197367	0.0465787	0.0225472	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.96245	72.29914	-132.79376	72.25412	0.06551	-0.05726	7.51758	131.15379	0.17516	0.31063	0.0492951	0.0225116	0.0479489	0.0201414	0.0479188	0.0229305	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.94839	72.4117	-132.72348	72.32166	0.08702	-0.11454	12.42818	142.77589	0.30426	0.53052	0.0515204	0.0231934	0.0484614	0.0206625	0.0480809	0.023176	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.93433	72.52425	-132.70943	72.43421	0.08647	-0.11454	12.39992	142.94809	0.41446	0.60861	0.0506687	0.0235243	0.0465345	0.021462	0.0469805	0.0237608	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.92027	72.63681	-132.69537	72.54227	0.08596	-0.12028	12.77315	144.44772	0.48147	0.65679	0.0483824	0.0240621	0.0474717	0.0222874	0.0478395	0.0245956	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.90622	72.74937	-132.68132	72.65482	0.08542	-0.12028	12.74609	144.61971	0.46114	0.69777	0.0496262	0.0248338	0.049984	0.0245047	0.0510044	0.0269354	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.89217	72.86193	-132.6532	72.76738	0.09019	-0.12027	12.98842	143.13557	0.40864	0.74234	0.0520496	0.0267787	0.053706	0.026961	0.0549464	0.0301793	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.87811	72.97449	-132.63914	72.87994	0.08962	-0.12027	12.95905	143.3091	0.30261	0.73084	0.0584142	0.0304021	0.065184	0.0310956	0.068017	0.0365976	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.86404	73.08704	-132.62509	72.98799	0.08906	-0.12601	13.33181	144.74834	0.53381	0.75743	0.0726144	0.0367337	0.0630428	0.0336995	0.0672883	0.0396437	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.84999	73.1996	-132.61104	73.10055	0.08848	-0.12601	13.30292	144.92337	0.55045	0.77804	0.0685965	0.0405262	0.0581386	0.0354933	0.0616679	0.0416149	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.83594	73.31216	-132.59697	73.2086	0.08794	-0.13174	13.68554	146.27556	0.48478	0.81503	0.0603255	0.0435861	0.0564364	0.0384723	0.0594751	0.0446462	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.82188	73.42471	-132.58292	73.31666	0.08741	-0.13748	14.07566	147.55161	0.52236	0.81263	0.0549363	0.0463306	0.0518219	0.0380679	0.0530919	0.04261	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.80783	73.53727	-132.56886	73.42471	0.08685	-0.14321	14.47101	148.76582	0.54645	0.86026	0.0466311	0.0426024	0.0563538	0.0422063	0.0582428	0.0476689	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.79376	73.65433	-132.55481	73.54177	0.08625	-0.14321	14.44425	148.94278	0.52531	0.85815	0.0518914	0.0476248	0.0694396	0.0475295	0.0721042	0.052989	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.77971	73.76688	-132.54074	73.65433	0.08568	-0.14321	14.41925	149.10815	0.64294	0.84088	0.0660755	0.0532913	0.0719275	0.0474359	0.074078	0.0521954	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.7516	73.87944	-132.49858	73.76688	0.0901	-0.14319	14.61736	147.82135	0.62449	0.88275	0.0713801	0.0521316	0.0713473	0.0478874	0.073061	0.052599	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.73753	73.992	-132.48453	73.87944	0.0895	-0.1432	14.58986	147.99478	0.55861	0.87485	0.0747292	0.0527768	0.0708778	0.0469209	0.0721207	0.0511913	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.72348	74.10455	-132.47046	73.992	0.08889	-0.1432	14.56204	148.17035	0.49486	0.82844	0.0758028	0.0512395	0.0662203	0.0437767	0.0671359	0.0473775	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.70943	74.21711	-132.44235	74.10455	0.09318	-0.14318	14.75971	146.9442	0.49063	0.85964	0.073781	0.0479046	0.0612298	0.0428302	0.0619587	0.0466717	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.69537	74.32967	-132.4283	74.21711	0.09255	-0.14319	14.73037	147.12399	0.51026	0.86243	0.0674783	0.0478737	0.0528451	0.0404481	0.0533816	0.0440369	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.68132	74.44223	-132.41425	74.32967	0.09191	-0.14318	14.70029	147.30447	0.47071	0.82104	0.0591649	0.0453788	0.0487525	0.0380567	0.0489188	0.0409068	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.6532	74.55929	-132.37207	74.44223	0.09606	-0.14889	15.30942	147.17125	0.41322	0.89145	0.0537467	0.0424153	0.0437831	0.0362146	0.0437076	0.0394704	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.63914	74.67184	-132.35802	74.55479	0.09538	-0.14889	15.27776	147.35574	0.4621	0.917	0.0455447	0.0389883	0.0478554	0.0383971	0.0479832	0.0417717	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.62509	74.7844	-132.34396	74.66734	0.0947	-0.1489	15.24611	147.54317	0.46516	0.91341	0.0446879	0.0377211	0.0512016	0.0391752	0.0517095	0.0425589	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.61104	74.89696	-132.31584	74.7799	0.09872	-0.14888	15.43403	146.45091	0.52456	0.94536	0.0442921	0.0369543	0.0454021	0.0379935	0.0458956	0.0414994	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.58292	75.00951	-132.28773	74.89246	0.098	-0.14888	15.39974	146.6438	0.54073	0.86399	0.0387219	0.0346643	0.0400815	0.0352372	0.0427624	0.037435	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.69537	71.50674	-132.59697	71.47973	0.03983	-0.03438	4.54601	130.80556	0.42267	0.5991	0.0273507	0.0120996	0.0277095	0.0172281	0.0283423	0.0134979	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.68132	71.6193	-132.58292	71.59229	0.0396	-0.03438	4.53131	130.96628	0.54881	0.65352	0.0308506	0.0166115	0.0362	0.0179211	0.0328285	0.0184331	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.66725	71.73186	-132.55481	71.70484	0.04497	-0.03438	4.89037	127.39902	0.47017	0.57157	0.0355581	0.0208512	0.0414743	0.0199127	0.0378621	0.0214848	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.6532	71.84441	-132.54074	71.8174	0.04471	-0.03437	4.87262	127.55324	0.41752	0.47182	0.0406265	0.0229035	0.0451746	0.0210115	0.0417903	0.0231102	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.63914	71.95697	-132.52669	71.92995	0.04445	-0.03437	4.85461	127.71681	0.32234	0.34451	0.0447632	0.0240543	0.0476926	0.0214038	0.0451795	0.0240883	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.62509	72.06953	-132.47046	72.02451	0.06079	-0.05727	7.21653	133.29204	0.2087	-0.26935	0.0470039	0.0238894	0.0477428	0.0204941	0.0459017	0.0233681	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.61104	72.18208	-132.41425	72.09204	0.07708	-0.11458	11.93129	146.07001	0.32387	0.48116	0.0478855	0.0228123	0.048552	0.0196832	0.0486605	0.0227201	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.59697	72.29464	-132.38612	72.2046	0.0821	-0.11456	12.17714	144.37335	0.28806	0.52305	0.0493501	0.0230077	0.0497558	0.0201977	0.0506829	0.0231274	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.56886	72.4072	-132.34396	72.31265	0.08704	-0.12027	12.82727	144.10797	0.4132	0.61885	0.0521413	0.0239461	0.0496522	0.0209088	0.0503415	0.0236436	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.55481	72.51975	-132.3299	72.42521	0.08652	-0.12028	12.80136	144.26997	0.4338	0.66124	0.0496523	0.0245342	0.048152	0.0216	0.0486562	0.0242618	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.54074	72.63231	-132.30179	72.53326	0.09137	-0.12599	13.44683	144.04979	0.48238	0.65868	0.048175	0.0246594	0.0483722	0.0223962	0.0489174	0.0249296	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.52669	72.74487	-132.28773	72.64582	0.09079	-0.12599	13.41771	144.22163	0.47541	0.64219	0.0486677	0.0253762	0.0500377	0.0242264	0.0510196	0.026574	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.51263	72.85742	-132.27368	72.74937	0.09028	-0.13747	14.20963	146.70749	0.37346	0.66019	0.0496827	0.0264688	0.055667	0.0270046	0.0577046	0.0302674	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.49858	72.96999	-132.24556	72.85742	0.09501	-0.14319	14.84787	146.43425	0.31114	0.73438	0.0575947	0.0297973	0.0684752	0.0312536	0.0733726	0.0367057	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.47046	73.08254	-132.21745	72.96999	0.0944	-0.14319	14.81801	146.606	0.63172	0.78131	0.0723955	0.035636	0.0661309	0.0348817	0.0701624	0.0407704	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.45641	73.1951	-132.2034	73.08254	0.09379	-0.14319	14.78936	146.77339	0.65022	0.83479	0.0694123	0.0399783	0.057672	0.038282	0.0609125	0.0444174	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.44235	73.30766	-132.18933	73.1951	0.09319	-0.14319	14.7609	146.94376	0.61321	0.85555	0.0591368	0.0442378	0.0509818	0.0403956	0.0541209	0.0471128	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.4283	73.42021	-132.17528	73.30766	0.09258	-0.14319	14.73216	147.11589	0.42328	0.84545	0.0483193	0.0442289	0.0421077	0.0368022	0.0434477	0.0419841	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.40018	73.53277	-132.16122	73.42021	0.08687	-0.14321	14.4718	148.76073	0.41223	0.91451	0.036153	0.0371405	0.0443958	0.0396154	0.0459616	0.0455165	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.38612	73.64532	-132.14717	73.53277	0.08629	-0.14321	14.44609	148.93065	0.43938	0.89977	0.0385807	0.041023	0.0578175	0.0461153	0.0606556	0.0524064	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.37207	73.76238	-132.1331	73.64983	0.0857	-0.14322	14.42013	149.10374	0.58046	0.86141	0.0529112	0.0494014	0.0670399	0.0469893	0.0702697	0.0530731	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.35802	73.87494	-132.11905	73.76238	0.08513	-0.14321	14.3948	149.27122	0.53872	0.83741	0.0663714	0.052849	0.0721298	0.0471553	0.0756642	0.05338	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.3299	73.9875	-132.07689	73.87494	0.08952	-0.14319	14.59055	147.98907	0.51745	0.8234	0.0745344	0.0530759	0.074385	0.0458708	0.0779323	0.0517981	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.31584	74.10005	-132.06282	73.98299	0.08894	-0.14893	14.98759	149.15428	0.46406	0.79251	0.0798988	0.0509033	0.0736757	0.043145	0.076858	0.048449	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.28773	74.21261	-132.03471	74.09555	0.08832	-0.14894	14.96057	149.33083	0.46556	0.8049	0.0801881	0.0482707	0.0674856	0.0422643	0.0704022	0.047605	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.27368	74.32516	-132.00661	74.20811	0.0926	-0.14891	15.15063	148.12616	0.46576	0.84617	0.0724104	0.0465146	0.0606752	0.0405709	0.0625953	0.0451705	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.25961	74.43773	-131.99254	74.32066	0.09195	-0.14892	15.12223	148.30643	0.48169	0.85552	0.0669493	0.0441519	0.0551949	0.038613	0.056331	0.042644	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.23151	74.55479	-131.95038	74.43773	0.09608	-0.14889	15.31049	147.16505	0.5158	0.90699	0.057812	0.0417404	0.0476699	0.0356373	0.0480276	0.0396324	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.21745	74.66734	-131.93631	74.55029	0.09542	-0.14889	15.27907	147.34676	0.56808	0.92087	0.0515313	0.0398165	0.0464724	0.0346728	0.0467956	0.0383138	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.18933	74.7799	-131.9082	74.66284	0.09473	-0.1489	15.24742	147.53542	0.51203	0.9084	0.0483906	0.0381196	0.0453361	0.033641	0.0452465	0.0366983	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.17528	74.89246	-131.89415	74.7754	0.09405	-0.1489	15.21598	147.72202	0.63456	0.91252	0.0417026	0.0341791	0.0402011	0.0317572	0.039955	0.0345578	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.14717	75.00501	-131.86603	74.88345	0.0934	-0.15464	15.60849	148.86771	0.42518	0.74189	0.0376122	0.0324277	0.0349006	0.0318393	0.0407324	0.0335793	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.34396	71.50224	-132.24556	71.47523	0.03983	-0.03438	4.54612	130.7981	0.30976	0.43535	0.0279645	0.0120852	0.0269019	0.0177568	0.0283292	0.013059	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.3299	71.6148	-132.23151	71.58778	0.03959	-0.03438	4.53038	130.97643	0.41468	0.54084	0.0300808	0.0154367	0.0354344	0.0188114	0.0317608	0.0173755	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.30179	71.72736	-132.18933	71.69584	0.04499	-0.04011	5.20767	131.71425	0.2582	0.41141	0.0330779	0.0182177	0.0405557	0.0196549	0.0357025	0.0199253	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.28773	71.83991	-132.14717	71.79038	0.05595	-0.06303	7.28194	138.40662	0.19874	0.27497	0.0369601	0.020495	0.0447163	0.0201456	0.0400447	0.022165	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.27368	71.95247	-132.09094	71.86242	0.07247	-0.11461	11.71615	147.69308	0.24046	0.32674	0.0415678	0.0229166	0.0481582	0.0208159	0.0469511	0.0239823	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.25961	72.06503	-132.07689	71.97498	0.07203	-0.11461	11.69537	147.8492	0.35608	0.47394	0.0453055	0.0235254	0.0470127	0.0204571	0.0473794	0.0231548	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.24556	72.17758	-132.03471	72.08753	0.08261	-0.11457	12.20391	144.20595	0.43918	0.58878	0.0479448	0.0233902	0.0488372	0.0206136	0.0494933	0.02328	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.21745	72.29014	-132.00661	72.2001	0.08212	-0.11456	12.17813	144.36688	0.40429	0.59986	0.0498761	0.0235933	0.0500565	0.0212048	0.0508993	0.0237515	99.034
